timestamp,open,high,low,close,volume,dividend amount,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,FAMA,MAMA,VWAP,T3,MACD,MACD_Hist,MACD_Signal,WILLR,ADXR,APO,PPO,MOM,BOP,CMO,ROC,ROCR,Aroon Down,Aroon Up,AROONOSC,MFI,TRIX,ULTOSC,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,Real Lower Band,Real Middle Band,Real Upper Band,MIDPOINT,MIDPRICE,SAR,TRANGE,ATR,NATR,Chaikin A/D,ADOSC,OBV,HT_TRENDLINE,LEAD SINE,SINE,TRENDMODE,DCPERIOD,HT_DCPHASE,PHASE,QUADRATURE,Adjusted Close
2011-09-23,54.93,56.07,51.19,51.84,2250600.0,0.29,88.6487,88.0391,86.6331,84.978,84.1504,87.5236,91.0981,3.4611,32.0113,382.407,,-2.0277,-1.2124,-0.8153,-85.0385,25.2503,-3.0778,-3.3036,-9.2401,-0.5738,-10.5958,-9.5356,0.9046,40.0,10.0,-30.0,27.0253,-0.529,44.8721,30.1843,25.5715,13.7136,12.4589,6.6815,78.3653,88.6487,98.932,90.4057,89.4338,94.4648,7.7878,4.8744,5.8591,1954307.573,-567202.7289,-8716600.0,,,,0.0,20.2297,,-10.9831,-1.5864,83.1924
2011-09-16,52.51,56.028,52.1805,55.85,2043000.0,0.0,89.5727,88.1232,86.9807,84.4659,82.8582,88.9811,91.3065,3.3176,31.4492,382.3859,,-2.0866,-1.5744,-0.5122,-51.7112,25.8052,-2.9058,-3.1109,-13.8681,0.8681,-29.7138,-14.1993,0.858,50.0,0.0,-50.0,28.1783,-0.483,45.4664,23.8996,26.575,16.3227,12.0869,7.4239,78.2069,89.5727,100.9384,90.4057,89.4338,95.0455,6.1401,4.5506,5.1057,2646090.3599,-523230.5872,-7591300.0,,,,0.0,20.68,,-8.1633,-13.6178,89.129
2011-09-09,52.36,55.29,52.32,53.0,1374800.0,0.0,90.9595,89.0841,88.2826,85.5751,83.7583,90.8946,92.3873,3.1763,30.9204,382.3746,,-1.7381,-1.6195,-0.1186,-78.0846,27.2749,-2.5848,-2.7556,-9.0645,0.2155,-30.9768,-9.7864,0.9021,60.0,10.0,-50.0,25.6591,-0.3973,37.2516,31.8591,30.7226,15.8765,13.4299,6.9402,79.3681,90.9595,102.5508,90.6132,89.7753,95.6504,4.7397,4.374,5.1714,1719107.3189,-837522.9447,-8612800.0,,,,0.0,21.4087,,-1.0346,-14.1242,84.5808
2011-09-02,54.67,56.453,53.7,53.87,1858000.0,0.0,91.8659,90.3119,89.7929,87.2508,85.4782,92.683,92.8672,3.0369,30.3887,382.3728,,-1.2437,-1.53,0.2862,-70.5781,27.5096,-2.2961,-2.4353,-5.1316,-0.2906,-20.2084,-5.555,0.9444,70.0,20.0,-50.0,30.1622,-0.3016,41.2605,23.5991,28.8081,17.8073,12.4751,7.7113,81.3646,91.8659,102.3672,90.8525,89.7753,96.2806,4.3934,4.3334,5.0406,2091738.2953,-698690.1323,-7925400.0,,,,0.0,21.9031,,0.9442,-7.2308,85.9692
2011-08-26,52.66,54.59,51.39,53.89,2381800.0,0.0,92.3791,90.9932,90.7262,87.9332,85.7678,93.9084,93.0286,2.8994,29.8143,382.3905,,-0.9699,-1.6387,0.6687,-70.4055,28.7463,-2.0282,-2.1434,-8.7839,0.3844,-36.939,-9.4632,0.9054,80.0,30.0,-50.0,29.0141,-0.2089,44.3757,44.9472,32.0608,12.1771,13.8612,5.2647,82.3396,92.3791,102.4185,90.8525,89.7753,96.937,5.1068,4.3267,5.031,2906005.2768,-493880.6544,-6996400.0,,,,0.0,22.1402,,2.7075,-5.5838,86.0011
2011-08-19,54.55,55.4,51.42,51.45,5225200.0,0.0,93.2575,92.5387,92.4024,90.3443,88.5632,94.7042,93.6683,2.7642,29.2666,382.4189,,-0.2798,-1.3582,1.0784,-91.4582,28.0986,-1.34,-1.4092,-7.4829,-0.7789,-28.5198,-7.9153,0.9208,90.0,40.0,-50.0,21.4836,-0.0965,40.9197,44.8091,36.2295,13.8081,15.3482,5.8496,84.8936,93.2575,101.6214,91.1318,89.7753,97.6207,6.3515,4.2401,5.1641,2236124.0268,-516802.7707,-8187300.0,,,,0.0,22.5295,,4.7823,1.9351,82.1072
2011-08-12,53.01,54.5,50.46,54.0224,5999400.0,0.0,94.0058,93.7575,93.6663,92.2941,90.8483,95.0323,94.0631,2.631,28.6829,382.3847,,0.2981,-1.1198,1.4179,-69.2632,27.0212,-0.9605,-1.0063,-13.3072,0.2506,-42.4684,-13.5921,0.8641,100.0,50.0,-50.0,25.4367,-0.0041,51.8919,55.3339,42.6194,12.2552,17.0535,4.9037,86.7271,94.0058,101.2844,91.1318,89.7753,98.3329,7.0697,4.0054,4.646,4809338.0972,63029.1997,-5574700.0,,,,0.0,23.5661,,1.6787,11.5254,86.2124
2011-08-05,59.89,59.91,53.47,54.89,4234800.0,0.0,95.3365,95.7932,95.619,96.0404,95.9838,95.0402,95.486,2.5001,28.1181,382.3069,,1.2816,-0.4163,1.6979,-83.4499,25.5214,-0.3282,-0.3424,-0.2632,-0.7764,2.076,-0.2746,0.9973,100.0,60.0,-40.0,31.7332,0.0709,44.5183,42.826,37.1844,14.8851,13.6111,5.4486,91.2668,95.3365,99.4062,95.1407,92.1771,98.735,10.2774,3.665,4.1839,2518874.0972,-534998.972,-2575000.0,,,,0.0,24.6903,,-3.1654,9.23,87.597
2011-07-29,60.94,61.5,58.72,59.1,2312800.0,0.0,95.3628,95.8414,95.5802,96.1917,96.2257,94.7195,95.4855,2.3713,27.4367,382.2831,,1.4003,-0.4017,1.802,-64.6578,25.5789,-0.0552,-0.0577,0.2214,-0.6619,14.2234,0.2282,1.0023,40.0,70.0,30.0,39.9867,0.0739,52.682,2.0203,19.8762,20.6959,5.8142,6.054,91.2839,95.3628,99.4417,95.1407,95.3828,98.8778,4.5163,2.9303,3.1069,3702513.8487,-96484.9532,-457600.0,,,,0.0,25.6274,,-4.2812,3.6271,94.3156
2011-07-22,59.97,61.622,59.28,61.55,1484800.0,0.0,95.3407,95.5279,95.2327,95.6426,95.4486,94.6524,95.4763,2.2454,26.7315,382.2671,,1.3608,-0.5416,1.9024,-10.9589,28.134,0.3117,0.3262,-1.803,0.6746,4.8044,-1.8491,0.9815,50.0,80.0,30.0,43.2192,0.0722,57.6677,10.3281,19.8923,24.4745,5.4672,6.7266,91.3008,95.3407,99.3805,95.1407,95.3828,99.0234,3.7375,2.754,2.8038,4542775.7192,76270.6087,698800.0,,,,0.0,26.3323,,-4.6639,-2.1908,98.2254
2011-07-15,60.72,60.92,59.76,60.23,902000.0,0.0,95.5209,95.4888,95.1994,95.5898,95.339,94.9039,95.4724,2.1223,26.0348,382.2361,,1.4483,-0.5895,2.0378,-39.8906,30.1092,0.5156,0.54,-2.7023,-0.4224,13.4754,-2.7131,0.9729,60.0,0.0,-60.0,30.2812,0.0823,47.376,1.2562,23.0231,23.6089,6.0747,6.2293,91.2765,95.5209,99.7653,95.1407,95.3828,99.0234,2.7608,2.6448,2.7516,3846022.8584,-171924.0523,-43600.0,,,,0.0,26.8028,,-2.2979,-5.4836,96.1189
2011-07-08,61.2,62.05,60.88,61.49,975200.0,0.0,95.7912,95.175,94.9976,94.9847,94.3868,95.4203,95.4358,2.0022,25.319,382.1181,,1.417,-0.7682,2.1852,-18.7445,32.1906,0.5383,0.5649,0.5411,0.2479,19.1537,0.5571,1.0056,70.0,10.0,-60.0,29.7401,0.0955,51.457,18.4653,18.1479,26.3679,4.7637,6.9214,90.9304,95.7912,100.6519,95.9903,95.6727,99.0733,1.8672,2.6319,2.682,3931557.3412,-198497.8757,407400.0,,,,0.0,26.6579,,-1.6626,-2.9365,98.1297
2011-07-01,58.04,61.3,57.913,61.25,1053800.0,0.0,95.7371,94.6213,94.6467,93.8349,92.5081,95.9896,95.4209,1.885,24.5882,381.9253,,1.2784,-1.0989,2.3772,-23.6168,33.5472,0.6822,0.7178,-2.1039,0.9477,-14.9178,-2.221,0.9778,80.0,20.0,-60.0,28.9026,0.1268,52.1603,9.1607,19.5377,23.4783,5.293,6.3606,90.9495,95.7371,100.5246,95.9903,95.6727,99.2229,5.4052,2.7168,2.7795,3910719.7343,-285872.2917,-80200.0,,,,0.0,26.0253,,-1.3614,-4.8336,97.7467
2011-06-24,58.17,59.63,57.9,58.0,1334600.0,0.285,95.9475,95.0651,95.251,94.5479,93.1954,96.5139,95.4779,1.7709,23.901,381.9847,,1.5964,-1.0556,2.652,-89.596,35.7604,1.1252,1.1849,-4.2401,0.0706,-17.0883,-4.3886,0.9561,90.0,30.0,-60.0,29.8529,0.1963,39.47,24.2028,24.4074,14.8951,5.8811,3.5891,91.5572,95.9475,100.3377,95.9903,95.6727,99.3756,2.5885,2.4181,2.6125,3399376.2741,-419719.9939,-607100.0,,,,0.0,25.8372,,0.4631,-5.97,92.5601
2011-06-17,58.45,59.33,57.77,58.35,715600.0,0.0,96.3715,95.6624,95.9772,95.6274,94.4567,96.9172,95.6145,1.6597,23.2093,381.9957,,2.0041,-0.9118,2.9159,-88.2828,38.3422,1.4777,1.5575,-4.129,-0.0641,-14.4651,-4.2588,0.9574,100.0,40.0,-60.0,18.5622,0.2676,41.7462,30.7821,27.345,14.4726,6.5346,3.4585,92.6787,96.3715,100.0643,96.2127,95.6727,99.5314,2.4774,2.3992,2.5892,3833325.9673,-255920.576,60200.0,,,,0.0,25.699,,2.2131,-3.9243,92.6633
2011-06-10,59.53,59.59,58.2,58.32,1109000.0,0.0,96.7844,96.2935,96.6976,96.882,96.0744,97.147,95.734,1.5514,22.5062,382.0031,,2.4501,-0.6937,3.1438,-97.3451,40.5219,1.6813,1.7741,-1.0481,-0.8705,-3.9118,-1.0965,0.989,100.0,50.0,-50.0,28.355,0.33,47.1191,25.7053,27.3196,16.1465,6.5019,3.8428,93.9471,96.7844,99.6217,97.0702,96.0142,99.6032,2.3027,2.3905,2.5811,3925069.5571,-136167.188,-297600.0,,,,0.0,25.1812,,2.6957,1.6023,92.6157
2011-06-03,61.65,61.6799,59.5,59.65,1509400.0,0.0,96.8892,96.6838,97.1252,97.7933,97.3274,97.0866,95.7462,1.4461,21.7786,382.0189,,2.8091,-0.5081,3.3172,-87.7168,42.3067,1.8811,1.9901,3.9608,-0.9175,22.8706,4.2161,1.0422,0.0,60.0,60.0,38.0161,0.3738,56.5327,7.1816,20.6424,17.8761,4.9305,4.2698,94.3276,96.8892,99.4507,97.1655,96.8241,92.5667,3.4618,2.4003,2.5339,4383828.5499,115466.566,256900.0,,,,0.0,24.1732,,0.6381,2.7127,94.7278
2011-05-27,60.35,61.2,60.08,61.056,792200.0,0.0,96.4931,96.4127,96.8687,97.4976,96.9035,96.7513,95.6424,1.3439,21.0096,382.0343,,2.8837,-0.5606,3.4443,-41.4746,45.3774,2.2189,2.3595,1.8014,0.6304,8.8493,1.9156,1.0192,0.0,70.0,70.0,50.4603,0.4,64.0693,3.1446,19.6314,20.9062,4.4549,4.7442,93.4941,96.4931,99.4921,96.7732,96.4174,92.2735,1.7786,2.2823,2.3539,5034665.9874,348099.5111,1011600.0,,,,0.0,22.6588,,0.7473,-0.7815,96.9606
2011-05-20,61.1,61.73,60.46,61.1245,1376800.0,0.0,96.313,96.54,96.9548,97.9934,97.6358,96.419,95.6384,1.2451,20.2538,382.0922,,3.1471,-0.4373,3.5844,-28.2151,49.606,2.6132,2.79,0.9056,0.0193,20.1945,0.9421,1.0094,10.0,80.0,70.0,45.0867,0.4333,60.9833,10.3859,18.4155,22.6841,4.2794,5.2713,92.9807,96.313,99.6452,96.7732,95.1131,91.9681,2.0168,2.3383,2.4089,4740420.2731,333195.4785,1407700.0,,,,0.0,20.8267,,1.6373,0.5924,97.0694
2011-05-13,61.4,62.24,61.01,61.284,1311600.0,0.0,96.2224,96.431,96.8079,98.0984,97.8753,96.1073,95.624,1.1496,19.4783,382.1118,,3.3163,-0.3774,3.6937,-25.3945,54.4471,2.9367,3.1485,1.4294,-0.0943,24.8803,1.4878,1.0149,20.0,90.0,70.0,44.5794,0.4544,64.2762,21.4971,16.0499,24.84,3.7844,5.857,92.924,96.2224,99.5208,96.7732,95.1131,91.65,1.9533,2.374,2.4393,4708439.4857,451577.7369,2096100.0,,,,0.0,18.9332,,0.9507,2.6567,97.3227
2011-05-06,62.72,62.72,60.82,61.39,1083800.0,0.0,96.0795,96.1919,96.5483,97.9908,97.8495,95.7802,95.5945,1.0575,18.6901,382.1164,,3.4355,-0.3526,3.7881,-23.52,57.3638,3.1936,3.4374,3.415,-0.7,47.6793,3.5503,1.0355,30.0,100.0,70.0,56.3222,0.4685,70.6162,21.4971,17.4995,27.0836,4.2049,6.5078,92.8942,96.0795,99.2647,96.7732,95.1131,91.3186,3.0173,2.4208,2.4831,5072061.9247,665479.9285,2751900.0,,,,0.0,17.2118,,-0.3803,2.5477,97.4911
2011-04-29,61.16,62.44,60.9131,62.4,843600.0,0.0,95.738,95.4339,95.8456,96.8744,96.3435,95.4917,95.3711,0.9689,17.8728,382.0817,,,,,-0.7442,59.7906,3.3525,3.6293,0.906,0.8121,35.0711,0.9416,1.0094,40.0,100.0,60.0,53.5675,0.4784,72.566,18.0975,20.0126,28.8567,4.6721,6.7368,93.5659,95.738,97.91,95.5345,94.8908,91.0762,2.4248,2.3545,2.376,5288821.9247,757650.0711,3293800.0,,,,0.0,15.6467,,-1.2957,0.3179,99.095
2011-04-21,59.65,61.19,59.2201,61.1492,1203000.0,0.0,95.6474,95.0579,95.5767,96.4426,95.7378,95.4131,95.3459,,,382.0613,,,,,-4.3777,62.6759,3.4166,3.7163,-0.3695,0.7611,17.8189,-0.3885,0.9961,50.0,10.0,-40.0,54.3289,0.5096,66.9328,0.8453,22.3321,22.7128,5.1912,5.2797,93.6456,95.6474,97.6492,95.4471,94.0143,90.9495,3.1283,2.3467,2.4165,4889121.6038,645997.0707,2872000.0,,,,0.0,,,,,97.1086
2011-04-15,60.84,61.01,59.58,60.36,1175200.0,0.0,95.6843,95.1313,95.7507,96.897,96.4166,95.4758,95.3509,,,382.0767,,,,,-22.8561,64.5303,3.6426,3.9788,3.9551,-0.3357,45.1795,4.2682,1.0427,60.0,20.0,-40.0,54.8351,0.5508,63.0847,6.6676,22.9638,26.2448,5.133,5.8664,93.7389,95.6843,97.6297,95.4471,94.0143,90.8202,2.2709,2.2598,2.3575,4312537.7924,540390.6369,2270500.0,,,,0.0,,,,,95.8553
2011-04-08,61.05,61.26,60.51,60.77,1241000.0,0.0,95.2888,94.801,95.509,96.6288,96.1037,95.4462,95.205,,,380.6957,,,,,-13.2563,66.3342,3.8676,4.2472,4.1463,-0.3733,50.7392,4.4677,1.0447,70.0,30.0,-40.0,62.4691,0.5803,63.0806,23.2114,18.2061,29.2127,4.0623,6.5182,92.7466,95.2888,97.831,94.8068,94.0143,90.6882,1.191,2.2586,2.3403,4259119.6106,610608.8438,2858100.0,,,,0.0,,,,,96.5065
2011-04-01,60.19,61.17,59.647,60.9,1160800.0,0.0,94.8742,94.3232,95.1314,96.0793,95.3659,95.3238,94.9775,,,380.6956,,,,,-10.2125,67.5412,3.9651,4.3803,2.1007,0.4662,42.6436,2.2471,1.0225,80.0,40.0,-40.0,68.0571,0.6128,65.9704,22.1599,19.2328,30.1833,4.5137,7.0836,92.2025,94.8742,97.5459,94.4412,94.0143,90.6231,2.4186,2.3772,2.458,4449406.2773,688109.97,3478600.0,,,,0.0,,,,,96.7129
2011-03-25,59.42,60.29,58.97,60.03,1446200.0,0.268,94.6641,94.0427,94.9639,95.9086,95.1465,95.1405,94.948,,,380.6955,,,,,-30.5828,,4.1363,4.5948,2.3399,0.5525,30.236,2.5544,1.0255,90.0,50.0,-40.0,67.7943,,,11.4948,21.4426,27.0124,5.0152,6.3179,91.9198,94.6641,97.4084,94.4412,94.0143,97.2326,2.9551,2.3726,2.4888,4074794.8525,576643.1001,2898200.0,,,,0.0,,,,,95.3313
2011-03-18,59.48,59.6299,57.32,58.69,2273400.0,0.0,94.4301,94.0648,95.0525,96.3675,,94.7832,95.003,,,380.695,,,,,-68.0653,,4.3379,4.8451,2.3873,-0.342,31.7173,2.6048,1.026,100.0,60.0,-40.0,67.4816,,,1.6874,24.5436,23.7291,5.5724,5.3875,91.1359,94.4301,97.7243,93.9115,94.0143,97.3675,3.9999,2.3078,2.4872,3589361.6085,467390.0597,2175100.0,,,,0.0,,,,,92.789
2011-03-11,60.8,60.874,59.2,59.85,1560000.0,0.0,94.1914,94.0707,95.0803,96.8911,,94.2351,95.0578,,,380.6948,,,,,-45.478,,4.5322,5.0915,5.6442,-0.5675,70.0029,6.238,1.0624,0.0,70.0,70.0,80.2344,,,34.8958,13.9014,28.8036,2.889,5.9861,90.4965,94.1914,97.8863,93.9115,94.3463,97.4056,2.6466,2.1198,2.2403,3377709.7318,474021.804,3311800.0,,,,0.0,,,,,94.623
2011-03-04,60.77,61.15,59.75,60.6,1849000.0,0.0,93.627,93.6142,94.6262,96.6048,,93.579,94.6872,,,380.6947,,,,,-22.9025,,,,5.9144,-0.1214,69.8235,6.5596,1.0656,0.0,80.0,80.0,88.8071,,,49.5479,11.1354,33.0069,2.2439,6.6512,89.5785,93.627,97.6754,93.3503,93.9195,93.5435,2.2134,2.0613,2.1515,3551974.9647,549512.6822,4091800.0,,,,0.0,,,,,95.8088
2011-02-25,60.84,61.19,59.33,60.53,1824000.0,0.0,93.0355,93.0668,94.0731,96.1746,,92.9503,94.1901,,,380.6947,,,,,-22.0882,,,,6.2296,-0.1667,71.9836,6.925,1.0692,0.0,90.0,90.0,87.8713,,,49.5479,12.5094,37.0798,2.4932,7.3902,88.8656,93.0355,97.2054,93.1915,93.5404,92.6376,3.494,2.0444,2.1363,3353867.8219,476392.3851,3167300.0,,,,0.0,,,,,95.6981
2011-02-18,60.86,61.61,60.69,61.54,1095200.0,0.0,92.4126,92.3732,93.3866,95.478,,92.313,93.4033,,,380.6943,,,,,-1.3189,,,,7.961,0.7391,72.548,9.02,1.0902,0.0,100.0,100.0,100.0,,,91.1282,2.0871,44.962,0.3812,8.2114,88.4569,92.4126,96.3682,93.0892,93.2099,91.5191,1.4545,1.8833,1.9357,3089093.6283,345872.2397,4079300.0,,,,0.0,,,,,97.2949
2011-02-11,60.15,60.96,60.08,60.89,1371000.0,0.0,91.6165,91.5184,92.5496,94.4583,,91.6545,92.1251,,,380.6936,,,,,-1.3371,,,,9.8287,0.8409,69.3327,11.5267,1.1153,0.0,100.0,100.0,100.0,,,89.923,2.2677,42.7389,0.4235,7.9819,87.8462,91.6165,95.3868,91.6781,92.2396,90.4526,1.5494,1.931,2.0059,2624824.0631,155897.9818,3531700.0,,,,0.0,,,,,96.2672
2011-02-04,58.61,60.01,58.469,59.98,1096200.0,0.0,90.6336,90.7231,91.738,93.521,,90.9371,90.6484,,,380.6919,,,,,-0.4669,,,,6.5598,0.889,60.2424,7.6186,1.0762,10.0,100.0,90.0,100.0,,,87.7306,2.4728,37.8357,0.4706,7.2,85.9836,90.6336,95.2836,89.3767,89.7969,89.5466,2.5423,1.9734,2.081,2048380.8813,17971.017,2846200.0,,,,0.0,,,,,94.8285
2011-01-28,58.7,59.61,58.34,58.402,3960400.0,0.0,89.9776,90.2921,91.2499,93.2808,,90.1886,90.1053,,,380.691,,,,,-20.0493,,,,6.0096,-0.2346,62.7803,6.9239,1.0692,0.0,100.0,100.0,96.5718,,,86.6281,2.8541,39.834,0.5229,7.2973,84.8331,89.9776,95.1222,89.3767,89.4807,88.6519,2.0079,1.9102,2.0688,1521621.5692,125167.352,2298100.0,,,,0.0,,,,,92.3337
2011-01-21,59.13,59.29,58.1606,58.72,1056200.0,0.0,89.3767,89.7337,90.6266,92.8281,,89.4006,89.5643,,,380.6834,,,,,-9.8318,,,,5.4461,-0.363,74.6759,6.1861,1.0619,10.0,100.0,90.0,88.6563,,,85.7032,3.2054,41.6358,0.5809,7.546,84.2899,89.3767,94.4635,89.3767,89.1547,87.7544,1.7856,1.8993,2.0459,3308479.2069,769089.5575,4278300.0,,,,0.0,,,,,92.8365
2011-01-14,57.94,59.17,57.74,59.15,1305800.0,0.0,88.8321,88.9002,89.7806,,,88.6366,88.9789,,,380.5133,,,,,-0.3523,,,,5.894,0.8462,69.0409,6.8767,1.0688,20.0,100.0,80.0,83.8027,,,85.3615,3.5557,45.0249,0.6455,8.1736,84.5129,88.8321,93.1512,88.4597,89.0598,86.8113,2.2608,1.912,2.0445,3313435.6971,782434.6623,4806400.0,,,,0.0,,,,,93.5163
2011-01-07,57.97,58.46,57.74,58.153,2199600.0,0.0,88.2427,88.2995,89.1696,,,87.9052,88.5564,,,380.4303,,,,,-6.1802,,,,5.8627,0.2542,69.8987,6.834,1.0683,0.0,100.0,100.0,81.7934,,,83.2265,4.0616,44.3669,0.7172,7.8346,83.9889,88.2427,92.4964,88.4597,88.4986,85.9724,1.4071,1.8732,2.0374,2678798.6342,637326.6121,4153500.0,,,,0.0,,,,,91.94
2010-12-31,57.23,57.72,57.2,57.57,813200.0,0.263,87.6564,87.5548,88.4434,,,87.3026,88.0659,,,380.3781,,,,,-3.445,,,,5.7944,0.6538,66.0773,6.8422,1.0684,0.0,100.0,100.0,75.0223,,,80.5681,4.4132,41.0094,0.7969,7.4051,83.8507,87.6564,91.4621,87.8747,87.8135,85.252,0.8221,1.925,2.1149,2516883.6342,634596.5135,3053700.0,,,,0.0,,,,,91.0183
2010-12-23,57.29,57.8,56.98,57.71,628800.0,0.0,87.0769,86.9046,87.8245,,,86.8655,87.6873,,,380.3299,,,,,-1.8789,,,,6.185,0.5122,64.9914,7.3651,1.0737,0.0,100.0,100.0,72.2182,,,79.8567,4.6238,41.2849,0.8855,7.9061,83.4057,87.0769,90.7482,87.4247,87.1965,84.5458,1.2905,2.0475,2.2544,2344860.5573,612835.3805,2647100.0,,,,0.0,,,,,90.8242
2010-12-17,57.16,57.22,56.56,57.12,599800.0,0.0,86.4584,86.1804,87.1509,,,86.4805,87.2747,,,380.3061,,,,,-2.2989,,,,7.1293,-0.0606,64.3294,8.6073,1.0861,0.0,100.0,100.0,70.7632,,,77.523,4.9579,39.1571,0.9838,7.7703,82.9973,86.4584,89.9195,86.9683,86.63,83.9339,1.0387,2.1316,2.3712,2099475.1914,557251.5864,2332700.0,,,,0.0,,,,,89.8956
2010-12-10,56.08,56.94,55.9799,56.9,741600.0,0.0,85.7455,85.3409,86.3849,,,86.034,86.7659,,,380.2796,,,,,-0.7707,,,,5.65,0.8541,58.4558,6.8394,1.0684,0.0,100.0,100.0,72.6103,,,76.3316,5.2317,38.9766,1.0931,8.144,82.534,85.7455,88.957,85.5441,85.5283,83.3723,1.511,2.2531,2.516,1890453.9793,488401.6882,2032800.0,,,,0.0,,,,,89.5494
2010-12-03,54.18,56.23,53.83,56.17,831800.0,0.0,85.1805,84.6924,85.8252,,,85.5482,86.5374,,,380.2399,,,,,-1.3274,,,,4.0677,0.8292,43.8049,5.0094,1.0501,0.0,100.0,100.0,69.7886,,,73.0744,5.6395,36.2503,1.2146,7.8074,81.9485,85.1805,88.4125,85.3237,84.9381,82.9268,3.7771,2.3355,2.642,1550550.7609,374140.2826,1662000.0,,,,0.0,,,,,88.4005
2010-11-26,54.71,54.902,53.962,54.52,460800.0,0.0,84.7737,84.5644,85.7352,,,84.9946,86.6775,,,380.1883,,,,,-33.5186,,,,5.5123,-0.2021,57.7735,6.8399,1.0684,0.0,70.0,70.0,65.2605,,,64.9563,6.8389,32.1918,1.3496,6.3526,80.7593,84.7737,88.7881,84.6197,84.5423,82.5172,1.5549,2.1754,2.5353,1155445.7609,276061.5092,1246100.0,,,,0.0,,,,,85.8037
2010-11-19,55.15,55.2605,53.7372,54.95,648400.0,0.0,84.2225,84.2225,85.3933,,,84.287,,,,380.144,,,,,-22.9401,,,,,-0.1313,,,,,,,,,,,,,1.4995,7.0585,79.6189,84.2225,88.8261,84.3145,84.2527,82.0767,2.3974,,,1112307.0375,282270.2834,1476500.0,,,,0.0,,,,,86.4805
2010-11-12,55.94,56.15,54.69,54.9099,341400.0,0.0,,,,,,,,,,380.0757,,,,,,,,,,-0.7055,,,,,,,,,,,,,,,,,,,,81.6031,2.2978,,,920272.8617,,1152300.0,,,,0.0,,,,,86.4174
2010-11-05,54.46,56.15,53.88,56.08,413400.0,0.0,,,,,,,,,,380.0277,,,,,,,,,,0.7137,,,,,,,,,,,,,,,,,,,,81.0939,3.5725,,,1039552.4096,,1323000.0,,,,0.0,,,,,88.2589
2010-10-29,54.51,54.64,53.61,54.15,188600.0,0.0,,,,,,,,,,379.9715,,,,,,,,,,-0.3495,,,,,,,,,,,,,,,,,,,,80.7812,1.621,,,845600.4272,,1116300.0,,,,0.0,,,,,85.2214
2010-10-22,53.81,54.378,53.01,54.09,276600.0,0.0,,,,,,,,,,379.9136,,,,,,,,,,0.2047,,,,,,,,,,,,,,,,,,,,80.5286,2.153,,,841022.7573,,1022000.0,,,,0.0,,,,,85.127
2010-10-15,53.36,54.14,52.87,53.78,409200.0,0.0,,,,,,,,,,379.852,,,,,,,,,,0.3307,,,,,,,,,,,,,,,,,,,,80.3337,1.9987,,,760954.3363,,883700.0,,,,0.0,,,,,84.6391
2010-10-08,52.63,53.37,51.75,53.3399,993600.0,0.0,,,,,,,,,,379.7947,,,,,,,,,,0.4382,,,,,,,,,,,,,,,,,,,,80.2205,2.5496,,,672348.0371,,679100.0,,,,0.0,,,,,83.9465
2010-10-01,52.49,52.84,51.71,52.36,285000.0,0.0,,,,,,,,,,379.7422,,,,,,,,,,-0.115,,,,,,,,,,,,,,,,,,,,80.1605,1.7784,,,194009.3704,,182300.0,,,,0.0,,,,,82.4043
2010-09-24,51.87,52.72,51.56,52.42,227400.0,0.279,,,,,,,,,,379.6602,,,,,,,,,,0.7091,,,,,,,,,,,,,,,,,,,,80.1364,1.8303,,,172571.3173,,324800.0,,,,0.0,,,,,82.4987
2010-09-17,51.48,51.94,51.19,51.68,422200.0,0.0,,,,,,,,,,379.6221,,,,,,,,,,0.2667,,,,,,,,,,,,,,,,,,,,,,,,64737.3333,,211100.0,,,,0.0,,,,,80.9035
,,,,,,,,,,,,,,,,379.5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,379.5953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,379.5338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,379.3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,378.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,378.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,378.2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,377.6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,377.5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,377.5031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,377.4732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,377.4577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
